geneNames	PBMC_CD4_T_cells	PBMC_B_cells	PBMC_Monocytes	PBMC_NK_cells	PBMC_CD8_T_cells	PBMC_Dendritic_cells	PBMC_Megakaryocytes
ENSG00000127774	5.55826720467748e-05	4.31743574092408e-05	8.33209894830396e-05	9.30776799723426e-05	6.45019603988678e-05	4.78534726666946e-05	0
ENSG00000083454	9.57052631268971e-06	0.000200984077594742	2.89308991260554e-06	3.32420285615509e-06	1.38218486569003e-05	2.99084204166841e-05	4.32862955588261e-05
ENSG00000083457	4.41716599047217e-05	8.63487148184816e-05	4.86039105317731e-05	6.64840571231019e-05	4.60728288563342e-05	4.18717885833578e-05	4.32862955588261e-05
ENSG00000262692	0	0	0	0	0	0	0
ENSG00000177602	0	1.48877094514623e-06	0	0	0	0	0
ENSG00000262358	0	0	0	0	0	0	0
ENSG00000262194	3.68097165872681e-07	0	0	0	0	0	0
ENSG00000262758	1.10429149761804e-06	1.48877094514623e-06	1.15723596504222e-06	3.32420285615509e-06	0	0	0
ENSG00000074356	1.17791093079258e-05	1.19101675611699e-05	1.21509776329433e-05	3.6566231417706e-05	1.99648925044115e-05	2.39267363333473e-05	0
ENSG00000004660	1.10429149761804e-06	1.48877094514623e-06	2.89308991260554e-06	0	0	0	0
ENSG00000108405	2.20858299523609e-06	5.95508378058494e-06	3.06667530736187e-05	0	0	1.19633681666736e-05	0.00021643147779413
ENSG00000074370	3.12882590991779e-05	6.40171506412881e-05	6.36479780773219e-06	3.98904342738611e-05	3.22509801994339e-05	2.39267363333473e-05	0.000303004068911783
ENSG00000263312	0	0	0	0	0	0	0
ENSG00000074755	1.32514979714165e-05	1.04213966160236e-05	1.27295956154644e-05	1.32968114246204e-05	7.67880480938903e-06	1.19633681666736e-05	0
ENSG00000167740	1.50919838007799e-05	1.04213966160236e-05	6.9434157902533e-06	1.66210142807755e-05	1.53576096187781e-05	1.79450522500105e-05	8.65725911176522e-05
ENSG00000185722	1.21472064737985e-05	4.4663128354387e-06	2.08302473707599e-05	2.32694199930857e-05	1.68933705806559e-05	5.98168408333682e-06	0
ENSG00000263165	0	0	0	0	0	0	0
ENSG00000132388	4.08587854118676e-05	6.69946925315806e-05	2.43019552658865e-05	4.98630428423264e-05	7.37165261701347e-05	4.18717885833578e-05	4.32862955588261e-05
ENSG00000182557	1.65643724642706e-05	8.93262567087741e-06	3.47170789512665e-06	6.64840571231019e-06	2.30364144281671e-05	2.99084204166841e-05	4.32862955588261e-05
ENSG00000262823	5.15336032221754e-06	1.48877094514623e-06	1.15723596504222e-06	0	1.07503267331446e-05	0	0
ENSG00000229782	0	0	0	0	0	0	0
ENSG00000183018	0	0	0	0	0	0	0
ENSG00000132382	6.62574898570826e-06	5.95508378058494e-06	4.62894386016886e-06	0	7.67880480938903e-06	1.19633681666736e-05	0
ENSG00000167741	3.68097165872681e-07	0	0	0	0	0	0
ENSG00000262921	0	0	0	0	0	0	0
ENSG00000188176	0	0	0	0	0	0	0
ENSG00000261863	0	0	0	0	0	0	0
ENSG00000161905	0	0	0	0	0	0	0
ENSG00000141456	1.36195951372892e-05	1.04213966160236e-05	6.9434157902533e-06	3.32420285615509e-06	1.22860876950224e-05	1.79450522500105e-05	4.32862955588261e-05
ENSG00000235085	0	0	0	0	0	0	0
ENSG00000244184	0	0	5.78617982521108e-07	0	0	0	0
