geneID	weight
ENSG00000167889	1
ENSG00000267521	0
ENSG00000129657	1
ENSG00000263718	0
ENSG00000265121	0
ENSG00000184640	1
ENSG00000266998	0
ENSG00000267016	0
ENSG00000267665	0
ENSG00000267506	0
ENSG00000267466	0
ENSG00000267790	0
ENSG00000278938	0
ENSG00000204283	0
ENSG00000078687	1
ENSG00000141524	1
ENSG00000167895	1
ENSG00000187997	1
ENSG00000108639	1
ENSG00000167900	1
ENSG00000183077	1
ENSG00000089685	1
ENSG00000204278	1
ENSG00000204277	0
ENSG00000267737	0
ENSG00000184557	1
ENSG00000266970	0
ENSG00000087157	0
ENSG00000187775	1
ENSG00000267123	0
ENSG00000108669	1
ENSG00000055483	1
ENSG00000035862	1
ENSG00000267601	0
ENSG00000178404	1
ENSG00000267491	0
ENSG00000108679	1
ENSG00000171302	0.5
ENSG00000265096	0
ENSG00000173918	1
ENSG00000167280	1
ENSG00000167281	1
ENSG00000266711	0
ENSG00000267719	0
ENSG00000182156	1
ENSG00000173894	1
ENSG00000141570	1
ENSG00000262768	0
ENSG00000262772	0
ENSG00000141582	1
ENSG00000262343	0
ENSG00000262585	0
ENSG00000262188	0
ENSG00000167291	1
ENSG00000275516	0
ENSG00000261978	0
ENSG00000141519	1
ENSG00000171298	0.5
ENSG00000141543	0.5
ENSG00000275479	0
ENSG00000141527	1
ENSG00000262580	0
ENSG00000181523	1
ENSG00000181045	1
ENSG00000173821	1
ENSG00000276863	0
ENSG00000263069	0
ENSG00000173818	1
ENSG00000260369	0
ENSG00000171246	1
ENSG00000141564	1
ENSG00000262833	0
ENSG00000262313	0
ENSG00000262662	0
ENSG00000261924	0
ENSG00000176108	0.5
ENSG00000263218	0
ENSG00000262873	0
ENSG00000262098	0
ENSG00000226137	0
ENSG00000175866	1
ENSG00000181409	1
ENSG00000263167	0
ENSG00000225180	1
ENSG00000141577	1
ENSG00000262115	0
ENSG00000167302	1
ENSG00000260005	0
ENSG00000224877	1
ENSG00000157637	1
ENSG00000276101	0
ENSG00000185168	0
ENSG00000185332	0
ENSG00000275542	0
ENSG00000275966	0
ENSG00000263154	0
ENSG00000262223	0
ENSG00000274833	0
ENSG00000262877	0
ENSG00000266074	1
ENSG00000263271	0
ENSG00000278200	0
ENSG00000184009	1
ENSG00000229848	0
ENSG00000186765	1
ENSG00000185504	1
ENSG00000182446	0.5
ENSG00000182612	1
ENSG00000185527	1
ENSG00000204237	1
ENSG00000185298	0.5
ENSG00000214087	1
ENSG00000185359	0.5
ENSG00000275902	0
ENSG00000262049	0
ENSG00000262814	0
ENSG00000262660	0
ENSG00000183048	0
ENSG00000215644	1
ENSG00000225663	1
ENSG00000182676	1
ENSG00000185624	1
ENSG00000262831	0
ENSG00000262413	0
ENSG00000141522	0.5
ENSG00000263731	0
ENSG00000263859	0
ENSG00000183684	0.5
ENSG00000141552	0.5
ENSG00000183979	1
ENSG00000185813	1
ENSG00000187531	1
ENSG00000197063	1
ENSG00000264769	0
ENSG00000265688	0
ENSG00000183010	1
ENSG00000263585	0
ENSG00000185105	1
ENSG00000235296	0
ENSG00000185269	1
ENSG00000264735	0
ENSG00000169696	0.5
ENSG00000169689	1
ENSG00000169683	1
ENSG00000169750	1
ENSG00000169738	1
ENSG00000264569	0
ENSG00000169733	0.5
ENSG00000169727	0.5
ENSG00000169718	1
ENSG00000169710	0
ENSG00000176155	1
ENSG00000265678	0
ENSG00000266654	0
ENSG00000264548	0
ENSG00000141526	1
ENSG00000141551	0.5
ENSG00000275888	0
ENSG00000265692	0
ENSG00000260563	0
ENSG00000173762	1
ENSG00000141574	1
ENSG00000182459	1
ENSG00000181408	1
ENSG00000260011	0
ENSG00000181396	0.5
ENSG00000169660	0.5
ENSG00000178927	1
ENSG00000265458	0
ENSG00000141562	0.5
ENSG00000266445	0
ENSG00000141568	0.5
ENSG00000262147	0
ENSG00000261845	0
ENSG00000141580	0.5
ENSG00000141542	1
ENSG00000263063	0
ENSG00000141560	1
ENSG00000280575	0
ENSG00000263321	0
ENSG00000167363	1
ENSG00000141556	0.5
ENSG00000263098	0
ENSG00000141579	1
ENSG00000262663	0
ENSG00000175711	1
ENSG00000262339	0
ENSG00000176845	1
ENSG00000274370	0
ENSG00000261888	0
ENSG00000262898	0
ENSG00000262952	0
ENSG00000262094	0
ENSG00000262352	0
ENSG00000263305	0
ENSG00000282965	0
ENSG00000101557	0.5
ENSG00000079134	1
ENSG00000263884	0
ENSG00000264514	0
ENSG00000158270	1
ENSG00000264265	0
ENSG00000177143	1
ENSG00000079101	1
ENSG00000266456	0
ENSG00000176890	1
ENSG00000132199	1
ENSG00000265490	0
ENSG00000176105	1
ENSG00000266171	0
ENSG00000264339	0
ENSG00000273355	0
ENSG00000265671	0
ENSG00000141433	1
ENSG00000259837	0
ENSG00000272461	0
ENSG00000263551	0
ENSG00000132204	0
ENSG00000266602	0
ENSG00000266450	0
ENSG00000264080	0
ENSG00000263745	0
ENSG00000101574	1
ENSG00000080986	1
ENSG00000101596	1
ENSG00000266049	0
ENSG00000132205	1
ENSG00000101577	1
ENSG00000272625	0
ENSG00000265907	0
ENSG00000266397	0
ENSG00000101605	1
ENSG00000265399	0
ENSG00000272688	0
ENSG00000101608	1
ENSG00000264235	0
ENSG00000118680	0.5
ENSG00000266578	0
ENSG00000259256	0
ENSG00000265243	0
ENSG00000177426	1
ENSG00000266835	0
ENSG00000170579	1
ENSG00000177337	0
ENSG00000262001	0
ENSG00000266401	0
ENSG00000263724	0
ENSG00000263878	0
ENSG00000261520	0
ENSG00000266268	0
ENSG00000265514	0
ENSG00000231824	1
ENSG00000266153	0
ENSG00000265091	0
ENSG00000264575	0
ENSG00000263753	0
ENSG00000198081	0.5
ENSG00000264254	0
ENSG00000266288	0
ENSG00000082397	1
ENSG00000265316	0
ENSG00000264000	0
ENSG00000261738	0
ENSG00000206432	1
ENSG00000264449	0
ENSG00000154655	1
ENSG00000265487	0
ENSG00000266846	0
ENSG00000264707	0
ENSG00000266065	0
ENSG00000265944	0
ENSG00000261627	0
ENSG00000266441	0
ENSG00000088756	1
ENSG00000263797	0
ENSG00000265933	0
ENSG00000101680	1
ENSG00000265069	0
ENSG00000264475	0
ENSG00000206422	1
ENSG00000173482	1
ENSG00000266767	0
ENSG00000266149	0
ENSG00000263970	0
ENSG00000206418	1
ENSG00000266708	0
ENSG00000265962	0
ENSG00000168502	1
ENSG00000178127	0
ENSG00000263847	0
ENSG00000266053	0
ENSG00000101745	1
ENSG00000264964	0
ENSG00000128791	1
ENSG00000273335	0
ENSG00000017797	0.5
ENSG00000154845	0.5
ENSG00000266541	0
ENSG00000263627	0
ENSG00000168461	1
ENSG00000168454	1
ENSG00000272799	0
ENSG00000101558	0.5
ENSG00000265554	0
ENSG00000264876	0
ENSG00000266102	0
ENSG00000260913	0
ENSG00000154856	1
ENSG00000134265	1
ENSG00000265728	0
ENSG00000266604	0
ENSG00000264072	0
ENSG00000260779	0
ENSG00000154864	1
ENSG00000264843	0
ENSG00000263952	0
ENSG00000267051	0
ENSG00000273119	0
ENSG00000267564	0
ENSG00000267425	0
ENSG00000267252	0
ENSG00000267143	0
ENSG00000260759	0
ENSG00000141404	1
ENSG00000267455	0
ENSG00000255112	1
ENSG00000267165	0
ENSG00000272703	0
ENSG00000154889	0.5
ENSG00000273141	0
ENSG00000267079	0
ENSG00000141401	1
ENSG00000266955	0
ENSG00000267480	0
ENSG00000267722	0
ENSG00000181626	1
ENSG00000267643	0
ENSG00000267247	0
ENSG00000176194	1
ENSG00000267069	0
ENSG00000176014	1
ENSG00000141385	0
ENSG00000141391	1
ENSG00000267108	0
ENSG00000267199	0
ENSG00000134278	1
ENSG00000128789	0.5
ENSG00000101624	1
ENSG00000266961	0
ENSG00000267654	0
ENSG00000260302	0
ENSG00000175354	1
ENSG00000085415	0.5
ENSG00000266969	0
ENSG00000101639	1
ENSG00000267286	0
ENSG00000267239	0
ENSG00000168675	1
ENSG00000267177	0
ENSG00000267393	0
ENSG00000267690	0
ENSG00000267694	0
ENSG00000267366	0
ENSG00000267136	0
ENSG00000267503	0
ENSG00000266954	0
ENSG00000177150	1
ENSG00000101654	1
ENSG00000176136	1
ENSG00000185231	1
ENSG00000175322	1
ENSG00000267150	0
ENSG00000267356	0
ENSG00000264222	0
ENSG00000265787	0
ENSG00000265766	0
ENSG00000183206	1
ENSG00000180777	1
ENSG00000265737	0
ENSG00000265786	0
ENSG00000263618	0
ENSG00000266554	0
ENSG00000264301	0
ENSG00000263821	0
ENSG00000278923	0
ENSG00000263635	0
ENSG00000264880	0
ENSG00000067900	1
ENSG00000265984	0
ENSG00000141449	1
ENSG00000265751	0
ENSG00000141446	1
ENSG00000167088	0.5
ENSG00000158201	1
ENSG00000265656	0
ENSG00000101752	0.5
ENSG00000265142	0
ENSG00000264149	0
ENSG00000265758	0
ENSG00000263588	0
ENSG00000266010	0
ENSG00000141448	1
ENSG00000264012	0
ENSG00000266283	0
ENSG00000264825	0
ENSG00000273348	0
ENSG00000212710	1
ENSG00000265943	0
ENSG00000266850	0
ENSG00000101773	1
ENSG00000134508	1
ENSG00000134490	1
ENSG00000266495	0
ENSG00000101782	0.5
ENSG00000141452	0.5
ENSG00000141458	0.5
ENSG00000154065	1
ENSG00000053747	1
ENSG00000265752	0
ENSG00000168234	1
ENSG00000264745	0
ENSG00000265204	0
ENSG00000264924	0
ENSG00000154040	1
ENSG00000265750	0
ENSG00000141447	1
ENSG00000264365	0
ENSG00000273321	0
ENSG00000154059	1
ENSG00000134489	1
ENSG00000264695	0
ENSG00000266489	0
ENSG00000265485	0
ENSG00000263553	0
ENSG00000266573	0
ENSG00000264345	0
ENSG00000265552	0
ENSG00000198795	1
ENSG00000264434	0
ENSG00000141380	1
ENSG00000154611	1
ENSG00000141384	1
ENSG00000263862	0
ENSG00000134504	1
ENSG00000260372	0
ENSG00000265369	0
ENSG00000263677	0
ENSG00000263382	0
ENSG00000171885	1
ENSG00000154080	1
ENSG00000265374	0
ENSG00000264151	0
ENSG00000264790	0
ENSG00000263611	0
ENSG00000170558	1
ENSG00000227279	0
ENSG00000265994	0
ENSG00000265980	0
ENSG00000264587	0
ENSG00000266196	0
ENSG00000265670	0
ENSG00000134762	1
ENSG00000134755	1
ENSG00000265888	0
ENSG00000134765	1
ENSG00000263698	0
ENSG00000134760	1
ENSG00000266729	0
ENSG00000175065	1
ENSG00000134757	1
ENSG00000266521	0
ENSG00000046604	1
ENSG00000264859	0
ENSG00000118271	1
ENSG00000118276	1
ENSG00000259985	0
ENSG00000141437	1
ENSG00000153339	0.5
ENSG00000263924	0
ENSG00000263823	0
ENSG00000101695	1
ENSG00000265008	0
ENSG00000134758	1
ENSG00000263393	0
ENSG00000141441	1
ENSG00000141434	1
ENSG00000264982	0
ENSG00000262477	0
ENSG00000263688	0
ENSG00000197705	1
ENSG00000228835	0
ENSG00000263765	0
ENSG00000166960	1
ENSG00000263450	0
ENSG00000267642	0
ENSG00000141431	1
ENSG00000101746	1
ENSG00000267746	0
ENSG00000278052	0
ENSG00000134769	1
ENSG00000268873	0
ENSG00000278464	0
ENSG00000166974	0.5
ENSG00000274400	0
ENSG00000186812	0.5
ENSG00000186814	1
ENSG00000274184	0
ENSG00000268573	0
ENSG00000274918	0
ENSG00000172466	0.5
ENSG00000186496	1
ENSG00000275512	0
ENSG00000267583	0
ENSG00000267140	0
ENSG00000153391	1
ENSG00000141429	0.5
ENSG00000267397	0
ENSG00000267627	0
ENSG00000141428	0.5
ENSG00000141425	1
ENSG00000141424	1
ENSG00000134759	0.5
ENSG00000260552	0
ENSG00000075643	1
ENSG00000134775	1
ENSG00000134779	1
ENSG00000150477	1
ENSG00000267039	0
ENSG00000267651	0
ENSG00000101489	1
ENSG00000267707	0
ENSG00000267202	0
ENSG00000268566	0
ENSG00000267374	0
ENSG00000267413	0
ENSG00000261715	0
ENSG00000267313	0
ENSG00000078142	0.5
ENSG00000267586	0
ENSG00000152214	1
ENSG00000132872	1
ENSG00000267337	0
ENSG00000267414	0
ENSG00000152217	1
ENSG00000267101	0
ENSG00000132874	1
ENSG00000267097	0
ENSG00000267193	0
ENSG00000141469	1
ENSG00000197046	1
ENSG00000152223	1
ENSG00000152229	1
ENSG00000152234	0
ENSG00000152240	1
ENSG00000152242	0.5
ENSG00000141622	1
ENSG00000167210	1
ENSG00000101638	1
ENSG00000274776	0
ENSG00000078043	1
ENSG00000167216	1
ENSG00000274744	1
ENSG00000275553	1
ENSG00000278674	0
ENSG00000183791	1
ENSG00000206181	1
ENSG00000266957	0
ENSG00000267724	0
ENSG00000167220	1
ENSG00000267228	0
ENSG00000134049	0.5
ENSG00000215474	1
ENSG00000267761	0
ENSG00000261307	0
ENSG00000175387	0.5
ENSG00000269365	0
ENSG00000184828	1
ENSG00000134030	1
ENSG00000267762	0
ENSG00000267764	0
ENSG00000101665	1
ENSG00000266905	0
ENSG00000264269	0
ENSG00000141627	0.5
ENSG00000265128	0
ENSG00000266696	0
ENSG00000177576	0.5
ENSG00000215472	0
ENSG00000265496	0
ENSG00000265681	0
ENSG00000264464	0
ENSG00000101670	1
ENSG00000267674	0
ENSG00000167315	0
ENSG00000266997	0
ENSG00000267322	0
ENSG00000167306	1
ENSG00000172361	1
ENSG00000141644	0.5
ENSG00000154832	0.5
ENSG00000267695	0
ENSG00000154839	1
ENSG00000141639	1
ENSG00000134042	1
ENSG00000082212	0
ENSG00000141642	1
ENSG00000267699	0
ENSG00000141646	0.5
ENSG00000176624	1
ENSG00000227115	0
ENSG00000266335	0
ENSG00000187323	1
ENSG00000280098	0
ENSG00000264263	0
ENSG00000263438	0
ENSG00000260433	0
ENSG00000134046	0.5
ENSG00000277324	0
ENSG00000101751	1
ENSG00000174448	1
ENSG00000166845	1
ENSG00000178690	1
ENSG00000041353	1
ENSG00000267311	0
ENSG00000267112	0
ENSG00000166510	1
ENSG00000267013	0
ENSG00000196628	1
ENSG00000267028	0
ENSG00000267402	0
ENSG00000267284	0
ENSG00000267325	0
ENSG00000267172	0
ENSG00000260930	0
ENSG00000267327	0
ENSG00000206129	0
ENSG00000267057	0
ENSG00000267399	0
ENSG00000267712	0
ENSG00000267732	0
ENSG00000091164	0.5
ENSG00000091157	1
ENSG00000267146	0
ENSG00000258609	0
ENSG00000267789	0
ENSG00000228075	1
ENSG00000267726	0
ENSG00000177511	1
ENSG00000277837	0
ENSG00000119547	1
ENSG00000066926	0
ENSG00000278703	0
ENSG00000134440	0
ENSG00000267040	0
ENSG00000267787	0
ENSG00000081923	1
ENSG00000267209	0
ENSG00000049759	1
ENSG00000267743	0
ENSG00000267396	0
ENSG00000267675	0
ENSG00000267391	0
ENSG00000276403	0
ENSG00000198796	1
ENSG00000267257	0
ENSG00000267579	0
ENSG00000275418	0
ENSG00000267226	0
ENSG00000172175	1
ENSG00000267476	0
ENSG00000267705	0
ENSG00000267501	0
ENSG00000267593	0
ENSG00000074657	1
ENSG00000267215	0
ENSG00000166562	1
ENSG00000134443	1
ENSG00000134438	1
ENSG00000166569	1
ENSG00000074695	0.5
ENSG00000267677	0
ENSG00000183287	1
ENSG00000267000	0
ENSG00000267061	0
ENSG00000267269	0
ENSG00000267774	0
ENSG00000273664	0
ENSG00000141682	1
ENSG00000267462	0
ENSG00000267686	0
ENSG00000267401	0
ENSG00000166603	1
ENSG00000267098	0
ENSG00000101542	1
ENSG00000267316	0
ENSG00000267279	0
ENSG00000267175	0
ENSG00000267038	0
ENSG00000260440	0
ENSG00000176641	1
ENSG00000197563	1
ENSG00000134444	1
ENSG00000267560	0
ENSG00000141655	1
ENSG00000267341	0
ENSG00000141664	1
ENSG00000278017	0
ENSG00000081913	1
ENSG00000171791	0
ENSG00000283125	0
ENSG00000119537	0.5
ENSG00000267390	0
ENSG00000119541	1
ENSG00000206075	1
ENSG00000166634	1
ENSG00000197641	1
ENSG00000206073	1
ENSG00000057149	1
ENSG00000206072	1
ENSG00000166396	1
ENSG00000197632	1
ENSG00000242550	1
ENSG00000221887	1
ENSG00000166401	1
ENSG00000179676	0
ENSG00000267134	0
ENSG00000236392	0
ENSG00000266952	0
ENSG00000263863	0
ENSG00000264131	0
ENSG00000264232	0
ENSG00000265217	0
ENSG00000081138	1
ENSG00000263622	0
ENSG00000071991	1
ENSG00000260578	0
ENSG00000171451	1
ENSG00000263424	0
ENSG00000265533	0
ENSG00000263594	0
ENSG00000265555	0
ENSG00000264634	0
ENSG00000264869	0
ENSG00000264699	0
ENSG00000265425	0
ENSG00000166479	1
ENSG00000150636	1
ENSG00000263637	0
ENSG00000264472	0
ENSG00000264705	0
ENSG00000278532	0
ENSG00000206052	1
ENSG00000265643	0
ENSG00000266840	0
ENSG00000150637	1
ENSG00000176225	1
ENSG00000170677	0.5
ENSG00000266258	0
ENSG00000266304	0
ENSG00000266278	0
ENSG00000263417	0
ENSG00000265781	0
ENSG00000265484	0
ENSG00000260676	0
ENSG00000265352	0
ENSG00000260457	0
ENSG00000265995	0
ENSG00000141668	1
ENSG00000166342	1
ENSG00000263958	0
ENSG00000265380	0
ENSG00000263655	0
ENSG00000141665	1
ENSG00000075336	0.5
ENSG00000260569	0
ENSG00000166347	1
ENSG00000206043	1
ENSG00000259779	0
ENSG00000187773	1
ENSG00000133313	1
ENSG00000150656	1
ENSG00000264340	0
ENSG00000264247	0
ENSG00000215421	1
ENSG00000278607	0
ENSG00000273669	0
ENSG00000180011	0
ENSG00000179981	1
ENSG00000276993	0
ENSG00000264116	0
ENSG00000206026	1
ENSG00000266774	0
ENSG00000261194	0
ENSG00000266460	0
ENSG00000264108	0
ENSG00000266743	0
ENSG00000264260	0
ENSG00000264595	0
ENSG00000266014	0
ENSG00000265717	0
ENSG00000264212	0
ENSG00000266614	0
ENSG00000101493	1
ENSG00000263982	0
ENSG00000265778	0
ENSG00000275763	0
ENSG00000263812	0
ENSG00000266256	0
ENSG00000266312	0
ENSG00000276397	0
ENSG00000264278	0
ENSG00000278107	0
ENSG00000130856	1
ENSG00000266844	0
ENSG00000197971	1
ENSG00000275178	0
ENSG00000278330	0
ENSG00000265844	0
ENSG00000166573	1
ENSG00000264015	0
ENSG00000264693	0
ENSG00000265843	0
ENSG00000264334	0
ENSG00000266213	0
ENSG00000265644	0
ENSG00000265378	0
ENSG00000266273	0
ENSG00000266586	0
ENSG00000265101	0
ENSG00000263146	0
ENSG00000256463	1
ENSG00000166377	1
ENSG00000267628	0
ENSG00000267015	0
ENSG00000131196	1
ENSG00000275186	0
ENSG00000267409	0
ENSG00000178412	0
ENSG00000274828	0
ENSG00000060069	1
ENSG00000266901	0
ENSG00000266924	0
ENSG00000267780	0
ENSG00000178342	1
ENSG00000278075	0
ENSG00000122490	0.5
ENSG00000226742	1
ENSG00000141759	0.5
ENSG00000267127	0
ENSG00000101546	0.5
ENSG00000261126	0
ENSG00000101544	1
ENSG00000267270	0
ENSG00000178184	1
ENSG00000267251	0
ENSG00000178591	1
ENSG00000125788	1
ENSG00000088782	1
ENSG00000185982	1
ENSG00000125903	1
ENSG00000186458	1
ENSG00000272874	0
ENSG00000196476	1
ENSG00000247315	0.5
ENSG00000225377	0
ENSG00000177732	1
ENSG00000125841	1
ENSG00000101255	1
ENSG00000125826	0.5
ENSG00000125875	0.5
ENSG00000101266	1
ENSG00000125878	1
ENSG00000271303	1
ENSG00000270299	0
ENSG00000215397	1
ENSG00000101276	1
ENSG00000125898	1
ENSG00000101280	1
ENSG00000101282	1
ENSG00000125818	0.5
ENSG00000276026	0
ENSG00000125895	1
ENSG00000215595	1
ENSG00000244588	1
ENSG00000101298	0
ENSG00000125775	1
ENSG00000274322	0
ENSG00000234684	0
ENSG00000229728	0
ENSG00000088832	1
ENSG00000088833	0.5
ENSG00000196209	1
ENSG00000125900	1
ENSG00000260861	0
ENSG00000101307	1
ENSG00000089012	1
ENSG00000237914	0
ENSG00000230839	0
ENSG00000276649	0
ENSG00000198053	1
ENSG00000233896	0
ENSG00000101327	1
ENSG00000125834	1
ENSG00000226644	0
ENSG00000125780	1
ENSG00000166948	1
ENSG00000125835	0.5
ENSG00000256566	0
ENSG00000088876	0.5
ENSG00000149488	1
ENSG00000101361	0.5
ENSG00000101365	0
ENSG00000228293	0
ENSG00000088881	1
ENSG00000088882	1
ENSG00000241690	0
ENSG00000258713	1
ENSG00000198326	1
ENSG00000132635	1
ENSG00000215305	0.5
ENSG00000132670	1
ENSG00000125787	1
ENSG00000125901	0
ENSG00000101405	1
ENSG00000101200	1
ENSG00000235958	0
ENSG00000185019	0.5
ENSG00000215251	0.5
ENSG00000088899	0
ENSG00000198171	0.5
ENSG00000125877	0.5
ENSG00000088836	1
ENSG00000277287	0
ENSG00000088854	1
ENSG00000088812	0.5
ENSG00000125861	1
ENSG00000149451	1
ENSG00000088827	1
ENSG00000132622	0
ENSG00000101220	1
ENSG00000101222	1
ENSG00000125817	0.5
ENSG00000101224	1
ENSG00000275491	0
ENSG00000125843	1
ENSG00000088888	0.5
ENSG00000229539	0
ENSG00000125779	0
ENSG00000275582	0
ENSG00000101236	1
ENSG00000205300	0
ENSG00000088826	1
ENSG00000230176	0
ENSG00000171873	1
ENSG00000236387	0
ENSG00000238282	0
ENSG00000171867	1
ENSG00000171864	1
ENSG00000180259	0
ENSG00000278595	0
ENSG00000101265	1
ENSG00000089057	1
ENSG00000277087	0
ENSG00000276768	0
ENSG00000278816	0
ENSG00000277425	0
ENSG00000089063	0.5
ENSG00000132646	0.5
ENSG00000101290	0.5
ENSG00000101292	1
ENSG00000276688	0
ENSG00000226995	0
ENSG00000230563	0
ENSG00000205181	0
ENSG00000266908	0
ENSG00000225640	0
ENSG00000235820	0
ENSG00000125772	1
ENSG00000171984	1
ENSG00000089199	1
ENSG00000089195	1
ENSG00000125885	1
ENSG00000278719	0
ENSG00000275632	0
ENSG00000088766	0
ENSG00000125872	1
ENSG00000278192	0
ENSG00000101311	1
ENSG00000229876	0
ENSG00000228482	0
ENSG00000125845	1
ENSG00000232271	0
ENSG00000228888	0
ENSG00000238102	0
ENSG00000261249	0
ENSG00000224711	0
ENSG00000101323	1
ENSG00000125827	0.5
ENSG00000229766	0
ENSG00000182621	1
ENSG00000101333	1
ENSG00000225988	0
ENSG00000125869	1
ENSG00000101349	0
ENSG00000232738	0
ENSG00000243961	0
ENSG00000132623	1
ENSG00000227906	0
ENSG00000230506	0
ENSG00000232448	0
ENSG00000132639	1
ENSG00000125863	0
ENSG00000149346	1
ENSG00000101384	1
ENSG00000270792	0
ENSG00000224961	0
ENSG00000234900	0
ENSG00000232900	0
ENSG00000270777	0
ENSG00000125899	0
ENSG00000230990	0
ENSG00000282478	0
ENSG00000261411	0
ENSG00000228422	0
ENSG00000132640	1
ENSG00000236526	0
ENSG00000235292	0
ENSG00000230437	0
ENSG00000233048	0
ENSG00000269931	0
ENSG00000234265	0
ENSG00000172296	1
ENSG00000101230	1
ENSG00000226263	0
ENSG00000225956	0
ENSG00000278153	0
ENSG00000089123	1
ENSG00000089048	0.5
ENSG00000101247	1
ENSG00000101251	1
ENSG00000172264	1
ENSG00000125848	1
ENSG00000235914	0
ENSG00000237832	0
ENSG00000225181	0
ENSG00000089177	1
ENSG00000280240	0
ENSG00000273998	0
ENSG00000275728	0
ENSG00000125870	0.5
ENSG00000125879	1
ENSG00000236985	0
ENSG00000125851	1
ENSG00000125864	1
ENSG00000125868	1
ENSG00000125844	1
ENSG00000125888	1
ENSG00000233625	0
ENSG00000089006	0.5
ENSG00000125850	1
ENSG00000125871	0.5
ENSG00000229262	0
ENSG00000232838	0.5
ENSG00000149474	0.5
ENSG00000125846	1
ENSG00000237259	0
ENSG00000230010	0
ENSG00000237282	0
ENSG00000089091	1
ENSG00000132664	1
ENSG00000089050	1
ENSG00000101310	1
ENSG00000232388	1
ENSG00000125821	1
ENSG00000233993	0
ENSG00000179935	0
ENSG00000273148	0
ENSG00000132631	1
ENSG00000274863	0
ENSG00000185052	1
ENSG00000235996	0
ENSG00000179447	0
ENSG00000268628	0
ENSG00000233895	0
ENSG00000275142	0
ENSG00000132669	0.5
ENSG00000173418	0.5
ENSG00000101343	0.5
ENSG00000089101	1
ENSG00000241054	0
ENSG00000225417	0
ENSG00000243810	0
ENSG00000173404	1
ENSG00000188559	1
ENSG00000234104	0
ENSG00000225127	0
ENSG00000088970	1
ENSG00000228604	0
ENSG00000232712	0
ENSG00000275457	0
ENSG00000088930	1
ENSG00000125816	1
ENSG00000225280	0
ENSG00000278041	0
ENSG00000125820	1
ENSG00000258197	0
ENSG00000233492	0
ENSG00000279082	0
ENSG00000280350	0
ENSG00000125813	1
ENSG00000238034	0
ENSG00000234435	0
ENSG00000234862	0
ENSG00000225321	0
ENSG00000204684	0
ENSG00000259974	0
ENSG00000125798	1
ENSG00000237396	0
ENSG00000230400	0
ENSG00000283072	0
ENSG00000230492	0
ENSG00000132671	1
ENSG00000178726	1
ENSG00000125810	1
ENSG00000233746	0
ENSG00000275179	0
ENSG00000230387	0
ENSG00000277901	0
ENSG00000234832	0
ENSG00000132661	0.5
ENSG00000232645	0
ENSG00000125812	0.5
ENSG00000125814	1
ENSG00000125823	1
ENSG00000125831	1
ENSG00000273838	0
ENSG00000260202	0
ENSG00000276638	0
ENSG00000125815	1
ENSG00000101435	1
ENSG00000173335	1
ENSG00000101439	0.5
ENSG00000270001	0
ENSG00000225056	0
ENSG00000101441	1
ENSG00000170373	1
ENSG00000230908	0
ENSG00000170369	1
ENSG00000170367	1
ENSG00000149435	1
ENSG00000236151	0
ENSG00000230133	0
ENSG00000232200	0
ENSG00000101463	1
ENSG00000228539	0
ENSG00000231015	0
ENSG00000274173	0
ENSG00000077984	1
ENSG00000101474	1
ENSG00000154930	0
ENSG00000275358	0
ENSG00000100987	1
ENSG00000230725	0
ENSG00000197586	0.5
ENSG00000277938	0
ENSG00000274414	0
ENSG00000100994	1
ENSG00000274507	0
ENSG00000276952	0
ENSG00000100997	0.5
ENSG00000101003	1
ENSG00000101004	1
ENSG00000170191	1
ENSG00000213742	0
ENSG00000130684	1
ENSG00000278383	0
ENSG00000226465	0
ENSG00000175170	0
ENSG00000226203	0
ENSG00000231081	0
ENSG00000230440	0
ENSG00000238129	0
ENSG00000205611	0
ENSG00000231934	0
ENSG00000215547	1
ENSG00000215545	1
ENSG00000131068	1
ENSG00000180483	1
ENSG00000204548	1
ENSG00000180424	1
ENSG00000180383	1
ENSG00000088320	1
ENSG00000233354	0
ENSG00000101294	1
ENSG00000230613	0
ENSG00000278276	0
ENSG00000125968	1
ENSG00000131055	0
ENSG00000171552	0.5
ENSG00000236559	0
ENSG00000281376	0
ENSG00000088325	1
ENSG00000101306	1
ENSG00000179772	1
ENSG00000149599	1
ENSG00000131044	1
ENSG00000088356	1
ENSG00000260903	1
ENSG00000101331	1
ENSG00000226239	0
ENSG00000101336	1
ENSG00000101337	0.5
ENSG00000126003	1
ENSG00000101346	0.5
ENSG00000101350	1
ENSG00000277692	0
ENSG00000171456	0.5
ENSG00000197183	1
ENSG00000236772	0
ENSG00000277301	0
ENSG00000233293	0
ENSG00000204393	0
ENSG00000228156	0
ENSG00000198547	1
ENSG00000149600	0.5
ENSG00000088305	1
ENSG00000101367	1
ENSG00000260536	0
ENSG00000260257	0
ENSG00000215529	1
ENSG00000167098	1
ENSG00000078898	1
ENSG00000167104	1
ENSG00000186190	1
ENSG00000186191	1
ENSG00000131050	1
ENSG00000224876	0
ENSG00000131059	1
ENSG00000198183	1
ENSG00000125999	1
ENSG00000101391	0.5
ENSG00000101400	1
ENSG00000078699	1
ENSG00000275223	0
ENSG00000125967	1
ENSG00000149609	1
ENSG00000182584	1
ENSG00000271803	0
ENSG00000101412	1
ENSG00000101417	0.5
ENSG00000229188	0
ENSG00000131061	1
ENSG00000230753	0
